السنة ميلادي,السنة هجري,الإدارة العامة,اسم المدرسة,السلطة,المرحلة ,جنس المدرسة
2025,1446,الرياض,ثانوية قمم الحياة العالمية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية كاف النموذجية العالمية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية مدينة العلوم العالمية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية مدينة العلوم العالميه,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية مسار مصري  دلتا,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية مسك العالمية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية مسك العالمية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية منار الشمس العالمية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية منار الشمس العالمية / امريكي,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية منار الشمس العالمية الملز,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية منار الشمس العالمية فرع الملز,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية منارات الرياض العالمية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية منارات الرياض العالمية / أمريكي,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية موسوعة العلوم - دبلوما أمريكي,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية نافذة المستقبل  العالمية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية نافذة المستقبل العالمية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية نافذة النجاح العالمية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية نافذة النجاح العالمية المنصورة,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية نجد الأهلية - برنامج دولي,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية نجد الأهلية / برنامج دولي,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية نجمة الالفية العالمية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية نوابغ العلم العالمية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية نور المعارف العالمية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية نور المعارف العالمية / أمريكي,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية نيار دبلوم أمريكي,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية نيار مسار دولي,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية واحة الالسن العالمية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية واحة الألسن العالمية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية واحة العلم العالمية الأهلية - النفل,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية واحة النخيل العالمية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية واحة النخيل العالمية(فلبيني),عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,ثانوية يارا العالمية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الرياض,ثانوية يارا العالمية - المنهج الهندي,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الرياض,رواد الجامعة مسار بريطاني,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الرياض,روضة أبراج المعرفة العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ابن خلدون العالمية -عرقه,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ابن خلدون العالمية (المنار),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ابن خلدون العالمية الياسمين,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ابن رشد الجزيرة التعليمية العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ابن رشد المهدية العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ابن رشد النموذجية للتعليم العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ابن رشد الياسمين العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ابن رشد قرطبة التعليمية - برنامج دولي,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ابن رشد قرطبة المونسيه العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ابناء النبلاء العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة اتحاد التحضير العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة إتقان التربية -المونسية - دبلوما أمريكي,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة أجيال الثريا العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة اجيال العالم للتعليم العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ارتال التاسيسية العالمية ( السفارات),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة ارتال التأسيسية العالمية (العليا),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة اس اي كي الرياض العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة اضواء الافاق العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة أضواء الهداية العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة اطلس العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة أطياب العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة إعمار الزمردة العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة افاق المنصورة دبلومة امريكية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة اكاديمية الصغار العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة الابتكارية - مسار مصري,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة الابتكارية اشبيليا برنامج دولي,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة الإبداع العالمية (عرقة),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الرياض,روضة الأثير الأهلية - برنامج دولي,عالمي وأجنبي,رياض الأطفال,بنات
